date,TOYOTA,SHO_MTI,ENEOS,SBI_HD,JT,TAKEDA,TO_DEN,AGC
2001/5/23 0:00,93,5252,10411,15570,20729,25888,31047,36206
2001/5/24 0:00,94,5253,10412,15571,20730,25889,31048,36207
2001/5/25 0:00,95,5254,10413,15572,20731,25890,31049,36208
2001/5/28 0:00,96,5255,10414,15573,20732,25891,31050,36209
2001/5/29 0:00,97,5256,10415,15574,20733,25892,31051,36210
2001/5/30 0:00,98,5257,10416,15575,20734,25893,31052,36211
2001/5/31 0:00,99,5258,10417,15576,20735,25894,31053,36212
2001/6/1 0:00,100,5259,10418,15577,20736,25895,31054,36213
2001/6/4 0:00,101,5260,10419,15578,20737,25896,31055,36214
2001/6/5 0:00,102,5261,10420,15579,20738,25897,31056,36215
2001/6/6 0:00,103,5262,10421,15580,20739,25898,31057,36216
2001/6/7 0:00,104,5263,10422,15581,20740,25899,31058,36217
2001/6/8 0:00,105,5264,10423,15582,20741,25900,31059,36218
2001/6/11 0:00,106,5265,10424,15583,20742,25901,31060,36219
2001/6/12 0:00,107,5266,10425,15584,20743,25902,31061,36220
2001/6/13 0:00,108,5267,10426,15585,20744,25903,31062,36221
2001/6/14 0:00,109,5268,10427,15586,20745,25904,31063,36222
2001/6/15 0:00,110,5269,10428,15587,20746,25905,31064,36223
2001/6/18 0:00,111,5270,10429,15588,20747,25906,31065,36224
2001/6/19 0:00,112,5271,10430,15589,20748,25907,31066,36225
2001/6/20 0:00,113,5272,10431,15590,20749,25908,31067,36226
2001/6/21 0:00,114,5273,10432,15591,20750,25909,31068,36227
2001/6/22 0:00,115,5274,10433,15592,20751,25910,31069,36228
2001/6/25 0:00,116,5275,10434,15593,20752,25911,31070,36229
2001/6/26 0:00,117,5276,10435,15594,20753,25912,31071,36230
2001/6/27 0:00,118,5277,10436,15595,20754,25913,31072,36231
2001/6/28 0:00,119,5278,10437,15596,20755,25914,31073,36232
2001/6/29 0:00,120,5279,10438,15597,20756,25915,31074,36233
2001/7/2 0:00,121,5280,10439,15598,20757,25916,31075,36234
2001/7/3 0:00,122,5281,10440,15599,20758,25917,31076,36235
2001/7/4 0:00,123,5282,10441,15600,20759,25918,31077,36236
2001/7/5 0:00,124,5283,10442,15601,20760,25919,31078,36237
2001/7/6 0:00,125,5284,10443,15602,20761,25920,31079,36238
2001/7/9 0:00,126,5285,10444,15603,20762,25921,31080,36239
2001/7/10 0:00,127,5286,10445,15604,20763,25922,31081,36240
2001/7/11 0:00,128,5287,10446,15605,20764,25923,31082,36241
2001/7/12 0:00,129,5288,10447,15606,20765,25924,31083,36242
2001/7/13 0:00,130,5289,10448,15607,20766,25925,31084,36243
2001/7/16 0:00,131,5290,10449,15608,20767,25926,31085,36244
2001/7/17 0:00,132,5291,10450,15609,20768,25927,31086,36245
2001/7/18 0:00,133,5292,10451,15610,20769,25928,31087,36246
2001/7/19 0:00,134,5293,10452,15611,20770,25929,31088,36247
2001/7/23 0:00,135,5294,10453,15612,20771,25930,31089,36248
2001/7/24 0:00,136,5295,10454,15613,20772,25931,31090,36249
2001/7/25 0:00,137,5296,10455,15614,20773,25932,31091,36250
2001/7/26 0:00,138,5297,10456,15615,20774,25933,31092,36251
2001/7/27 0:00,139,5298,10457,15616,20775,25934,31093,36252
2001/7/30 0:00,140,5299,10458,15617,20776,25935,31094,36253
2001/7/31 0:00,141,5300,10459,15618,20777,25936,31095,36254
2001/8/1 0:00,142,5301,10460,15619,20778,25937,31096,36255
2001/8/2 0:00,143,5302,10461,15620,20779,25938,31097,36256
2001/8/3 0:00,144,5303,10462,15621,20780,25939,31098,36257
2001/8/6 0:00,145,5304,10463,15622,20781,25940,31099,36258
2001/8/7 0:00,146,5305,10464,15623,20782,25941,31100,36259
2001/8/8 0:00,147,5306,10465,15624,20783,25942,31101,36260
2001/8/9 0:00,148,5307,10466,15625,20784,25943,31102,36261
2001/8/10 0:00,149,5308,10467,15626,20785,25944,31103,36262
