date,TOYOTA,SHO_MTI,ENEOS,SBI_HD,JT,TAKEDA,TO_DEN,AGC
2001/1/4 0:00,-0.875870654,-0.859585446,-0.055199975,3.448327986,-1.301274701,1.539038976,1.143026193,0.121138224
2001/1/5 0:00,-0.828191542,-0.859585446,-0.179586402,3.448327986,-1.271486784,1.386416523,1.08349967,0.15889299
2001/1/9 0:00,-0.812298505,-0.87099983,-0.285314864,3.222576903,-1.359045208,1.615350202,1.087751564,0.121138224
2001/1/10 0:00,-0.902359049,-0.865292612,-0.415920612,2.964575585,-1.344602582,1.615350202,1.117514826,0.079951207
2001/1/11 0:00,-1.045396384,-0.893828648,-0.422139933,2.384072477,-1.341894589,1.615350202,1.126018615,0.079951207
2001/1/12 0:00,-1.024205668,-0.882414213,-0.210683008,2.60982356,-1.34640791,1.360979448,1.028225041,0.049060944
2001/1/15 0:00,-0.981824235,-0.885267848,-0.198244366,2.80332469,-1.337381268,1.047255518,0.930431467,0.018170681
2001/1/16 0:00,-0.743428677,-0.876707047,-0.2666569,3.029076056,-1.34640791,1.089650643,0.879408733,0.004441675
2001/1/17 0:00,-0.716940281,-0.868146247,-0.235560294,3.674079635,-1.338283932,1.004860392,0.938935256,-0.023016336
2001/1/18 0:00,-0.754024035,-0.859585446,-0.316411471,4.254582743,-1.347310574,0.953986241,0.879408733,-0.023016336
2001/1/19 0:00,-0.754024035,-0.853878229,-0.465675183,4.577083964,-1.332867947,1.064213568,0.849645472,0.107409219
2001/1/22 0:00,-0.785810109,-0.859585446,-0.415920612,4.254582743,-1.328354627,1.149003819,0.921927678,0.155460739
2001/1/23 0:00,-0.817596184,-0.865292612,-0.347508077,3.835330247,-1.33557594,1.081171618,0.934683362,0.131434979
2001/1/24 0:00,-0.807000826,-0.87099983,-0.397262648,4.125581801,-1.320230649,1.081171618,0.934683362,0.124570476
2001/1/25 0:00,-0.785810109,-0.873853412,-0.403481969,4.673834675,-1.280513426,0.953986241,0.955942834,0.114273722
