date,TOYOTA,SHO_MTI,ENEOS,SBI_HD,JT,TAKEDA,TO_DEN,AGC
2001/1/4 0:00,1,1,1,1,1,1,1,1
2001/1/5 0:00,0.024193548,0,-0.035211268,0,0.039285714,-0.026627219,-0.024390244,0.011956522
2001/1/9 0:00,0.007874016,-0.01923074,-0.031021898,-0.046666642,-0.111111111,0.041033435,0.001785714,-0.011815252
2001/1/10 0:00,-0.044270833,0.009803951,-0.039548023,-0.055944043,0.020618557,0,0.012477718,-0.013043478
2001/1/11 0:00,-0.073569482,-0.048543747,-0.001960784,-0.133333333,0.003787879,0,0.003521127,0
2001/1/12 0:00,0.011764706,0.020408226,0.066797642,0.059829026,-0.006289308,-0.04379562,-0.040350877,-0.009911894
2001/1/15 0:00,0.023255814,-0.005000061,0.003683241,0.048387122,0.012658228,-0.05648855,-0.042047532,-0.010011123
2001/1/16 0:00,0.127840909,0.015075377,-0.020183486,0.053846192,-0.0125,0.008090615,-0.022900763,-0.004494382
2001/1/17 0:00,0.012594458,0.014851486,0.009363296,0.145985426,0.011392405,-0.016051364,0.02734375,-0.009029345
2001/1/18 0:00,-0.017412935,0.014634147,-0.024118738,0.114649676,-0.012515645,-0.009787928,-0.02661597,0
2001/1/19 0:00,0,0.009615414,-0.045627376,0.057142765,0.020278834,0.021416804,-0.013671875,0.043280182
2001/1/22 0:00,-0.015189873,-0.009523839,0.015936255,-0.054053972,0.00621118,0.016129032,0.033663366,0.015283843
2001/1/23 0:00,-0.015424165,-0.009615326,0.021568627,-0.074285756,-0.009876543,-0.012698413,0.005747126,-0.007526882
2001/1/24 0:00,0.005221932,-0.009708767,-0.015355086,0.055555556,0.021197007,0,0,-0.002166847
2001/1/25 0:00,0.01038961,-0.004901931,-0.001949318,0.099415194,0.053724054,-0.024115756,0.00952381,-0.003257329
2001/1/26 0:00,-0.010282776,0.004926078,0.033203125,-0.106383001,-0.017381228,0.047775947,0.00754717,-0.019607843
2001/1/29 0:00,0.012987013,0.039215716,0.026465028,0.011904786,-0.009433962,0.012578616,-0.009363296,0.007777778
2001/1/30 0:00,0.015384615,0.033018838,-0.007366483,0.017647093,-0.004761905,-0.037267081,-0.017013233,0.002205072
2001/1/31 0:00,0.002525253,0.022831078,-0.014842301,-0.02890179,-0.017942584,-0.003225806,-0.019230769,0.00220022
2001/2/1 0:00,0.01511335,0,-0.001883239,0,-0.001218027,0.019417476,-0.003921569,-0.007683864
2001/2/2 0:00,-0.022332506,-0.017857197,-0.009433962,-0.017857074,-0.003658537,0.007936508,-0.011811024,-0.006637168
2001/2/5 0:00,-0.027918782,-0.027272728,0.003809524,-0.006060618,-0.004895961,-0.02519685,0.009960159,-0.002227171
2001/2/6 0:00,0.005221932,-0.014018692,-0.011385199,0.036585329,0.020910209,-0.021001616,0.001972387,-0.027901786
2001/2/7 0:00,0.01038961,0.004739394,0.011516315,-0.029411719,-0.014457831,0.008250825,0.011811024,-0.020665901
2001/2/8 0:00,0,0.004716952,0.001897533,-0.006060618,0.014669927,-0.004909984,0,0.003516999
2001/2/9 0:00,0.015424165,0.037558714,0.003787879,-0.024390291,-0.028915663,0.003289474,0.003891051,-0.009345794
2001/2/13 0:00,0.012658228,0.018099519,0.022641509,-0.02499994,0.022332506,0.003278689,-0.003875969,0.02004717
2001/2/14 0:00,0.0075,-0.013333333,0.055350554,0.019230693,0.019417476,-0.055555556,0.007782101,-0.005780347
2001/2/15 0:00,-0.00248139,0.004504477,0.019230769,0.188679289,-0.002380952,0.020761246,0,-0.025581395
2001/2/16 0:00,0,-0.008968555,-0.02058319,-0.037037016,0,-0.033898305,0.017374517,-0.021479714
2001/2/19 0:00,-0.012437811,-0.009049801,0.015761821,-0.038461516,-0.015513126,0,0.015180266,-0.024390244
2001/2/20 0:00,-0.002518892,0.022831078,-0.025862069,0,0.002424242,0.00877193,0.009345794,0.00625
2001/2/21 0:00,-0.002525253,-0.00446434,0.012389381,-0.085714349,0.014510278,-0.003478261,-0.001851852,-0.00621118
2001/2/22 0:00,0.017721519,0.00448436,-0.006993007,-0.02499994,0.015494636,0.015706806,0.042671614,-0.0175
2001/2/23 0:00,0.004975124,0.022321373,-0.00528169,0.019230693,-0.004694836,-0.003436426,-0.017793594,0.017811705
2001/2/26 0:00,0.012376238,0.03056774,0.03539823,-0.025157172,-0.009433962,-0.012068966,0.009057971,-0.00125
2001/2/27 0:00,0,0.016949126,-0.01025641,0,-0.001190476,0.003490401,0.003590664,-0.001251564
2001/2/28 0:00,-0.002444988,0.020833359,0.01208981,-0.032258127,-0.014302741,-0.034782609,-0.003577818,0.013784461
2001/3/1 0:00,-0.031862745,0.016326505,-0.027303754,-0.039999963,0.015719468,-0.007207207,-0.043087971,-0.018541409
2001/3/2 0:00,-0.005063291,-0.052208811,-0.00877193,-0.013888916,-0.047619048,-0.001814882,0.013133208,-0.003778338
