date,TOYOTA,SHO_MTI,ENEOS,SBI_HD,JT,TAKEDA,TO_DEN,AGC
2001/1/4 0:00,0.347420033,0.102970292,0.475313808,0.65217391,0.173320953,0.809580838,0.639198218,0.518309859
2001/1/5 0:00,0.355825356,0.102970292,0.458577406,0.65217391,0.180129991,0.788023952,0.623608018,0.524507042
2001/1/9 0:00,0.358627131,0.100990097,0.444351464,0.621739143,0.160115547,0.820359281,0.624721604,0.518309859
2001/1/10 0:00,0.342750409,0.101980199,0.426778243,0.586956542,0.163416899,0.820359281,0.632516704,0.511549296
2001/1/11 0:00,0.317534438,0.097029698,0.425941423,0.50869567,0.164035902,0.820359281,0.634743875,0.511549296
2001/1/12 0:00,0.321270138,0.099009902,0.454393305,0.539130436,0.16300423,0.784431138,0.609131403,0.506478873
2001/1/15 0:00,0.328741536,0.098514846,0.456066946,0.565217406,0.165067575,0.74011976,0.583518931,0.501408451
2001/1/16 0:00,0.370768153,0.099999995,0.446861925,0.595652211,0.16300423,0.746107784,0.570155902,0.49915493
2001/1/17 0:00,0.375437777,0.101485143,0.451046025,0.682608753,0.16486124,0.734131737,0.585746102,0.494647887
2001/1/18 0:00,0.368900304,0.102970292,0.440167364,0.760869625,0.162797895,0.726946108,0.570155902,0.494647887
2001/1/19 0:00,0.368900304,0.103960394,0.420083682,0.804347819,0.166099247,0.74251497,0.562360802,0.516056338
2001/1/22 0:00,0.363296755,0.102970292,0.426778243,0.760869625,0.167130919,0.754491018,0.581291759,0.523943662
2001/1/23 0:00,0.357693206,0.101980199,0.435983264,0.70434785,0.165480243,0.74491018,0.584632517,0.52
2001/1/24 0:00,0.359561055,0.100990097,0.429288703,0.743478286,0.168987929,0.74491018,0.584632517,0.518873239
2001/1/25 0:00,0.363296755,0.10049505,0.428451883,0.817391324,0.178066646,0.726946108,0.590200445,0.517183099
2001/1/26 0:00,0.359561055,0.100990097,0.442677824,0.730434782,0.174971629,0.761676647,0.594654788,0.507042254
2001/1/29 0:00,0.364230679,0.104950496,0.454393305,0.739130452,0.173320953,0.771257485,0.58908686,0.510985915
2001/1/30 0:00,0.369834228,0.108415839,0.451046025,0.752173956,0.172495615,0.74251497,0.579064588,0.512112676
2001/1/31 0:00,0.370768153,0.110891089,0.444351464,0.730434782,0.169400598,0.74011976,0.567928731,0.513239437
2001/2/1 0:00,0.376371702,0.110891089,0.443514644,0.730434782,0.169194264,0.754491018,0.565701559,0.509295775
2001/2/2 0:00,0.367966379,0.108910885,0.439330544,0.717391354,0.16857526,0.760479042,0.559020045,0.505915493
2001/2/5 0:00,0.357693206,0.105940588,0.441004184,0.71304352,0.167749923,0.741317365,0.564587973,0.504788732
2001/2/6 0:00,0.359561055,0.10445544,0.435983264,0.739130452,0.171257609,0.725748503,0.565701559,0.490704225
2001/2/7 0:00,0.363296755,0.104950496,0.441004184,0.717391354,0.168781595,0.731736527,0.572383073,0.48056338
2001/2/8 0:00,0.363296755,0.105445542,0.441841004,0.71304352,0.171257609,0.728143713,0.572383073,0.482253521
2001/2/9 0:00,0.368900304,0.109405941,0.443514644,0.695652181,0.166305581,0.730538922,0.574610245,0.477746479
2001/2/13 0:00,0.373569928,0.111386136,0.453556485,0.678260918,0.170019602,0.732934132,0.572383073,0.487323944
2001/2/14 0:00,0.376371702,0.109900987,0.478661088,0.691304346,0.173320953,0.692215569,0.576837416,0.484507042
2001/2/15 0:00,0.375437777,0.110396034,0.487866109,0.821739159,0.172908284,0.706586826,0.576837416,0.472112676
2001/2/16 0:00,0.375437777,0.109405941,0.477824268,0.791304392,0.172908284,0.682634731,0.586859688,0.461971831
2001/2/19 0:00,0.370768153,0.108415839,0.485355649,0.760869625,0.170225936,0.682634731,0.595768374,0.450704225
2001/2/20 0:00,0.369834228,0.110891089,0.472803347,0.760869625,0.170638605,0.688622754,0.601336303,0.453521127
2001/2/21 0:00,0.368900304,0.110396034,0.478661088,0.695652181,0.173114619,0.686227545,0.600222717,0.450704225
2001/2/22 0:00,0.375437777,0.110891089,0.475313808,0.678260918,0.175796967,0.697005988,0.625835189,0.442816901
2001/2/23 0:00,0.377305627,0.113366331,0.472803347,0.691304346,0.174971629,0.694610778,0.614699332,0.450704225
2001/2/26 0:00,0.381975251,0.116831683,0.489539749,0.673913084,0.173320953,0.686227545,0.620267261,0.450140845
2001/2/27 0:00,0.381975251,0.118811878,0.484518828,0.673913084,0.173114619,0.688622754,0.622494432,0.449577465
2001/2/28 0:00,0.381041326,0.121287129,0.490376569,0.65217391,0.170638605,0.664670659,0.620267261,0.455774648
2001/3/1 0:00,0.368900304,0.123267324,0.476987448,0.626086978,0.173320953,0.65988024,0.593541203,0.447323944
2001/3/2 0:00,0.367032454,0.116831683,0.472803347,0.617391309,0.165067575,0.658682635,0.601336303,0.445633803
2001/3/5 0:00,0.371702078,0.115841581,0.481171548,0.578260872,0.170225936,0.656287425,0.620267261,0.450704225
2001/3/6 0:00,0.374503852,0.11980198,0.487866109,0.634782647,0.172289281,0.658682635,0.621380846,0.461408451
2001/3/7 0:00,0.378239552,0.116336628,0.473640167,0.660869579,0.170638605,0.665868263,0.619153675,0.471549296
2001/3/8 0:00,0.380107401,0.115841581,0.487866109,0.643478317,0.171257609,0.688622754,0.609131403,0.464788732
2001/3/9 0:00,0.38571095,0.115346535,0.493723849,0.604347843,0.169813267,0.699401198,0.605790646,0.468732394
2001/3/12 0:00,0.386644875,0.113366331,0.482008368,0.582608707,0.165480243,0.668263473,0.60467706,0.446760563
2001/3/13 0:00,0.379173477,0.112376238,0.49623431,0.547826106,0.16300423,0.674251497,0.59688196,0.41915493
2001/3/15 0:00,0.3875788,0.110891089,0.517991632,0.608695677,0.170225936,0.700598802,0.60467706,0.473239437
2001/3/16 0:00,0.390380574,0.113366331,0.506276151,0.595652211,0.164448571,0.713772455,0.606904232,0.455211268
2001/3/19 0:00,0.407191221,0.111881182,0.521338912,0.600000008,0.163210564,0.704191617,0.622494432,0.45971831
2001/3/21 0:00,0.434275041,0.121287129,0.531380753,0.595652211,0.169194264,0.790419162,0.655902004,0.490140845
2001/3/22 0:00,0.422134018,0.114356433,0.517154812,0.613043512,0.167749923,0.734131737,0.640311804,0.467605634
2001/3/23 0:00,0.422134018,0.121287129,0.528033473,0.600000008,0.164448571,0.766467066,0.626948775,0.49971831
2001/3/26 0:00,0.434275041,0.122772277,0.540585774,0.626086978,0.162385226,0.778443114,0.644766147,0.509859155
2001/3/27 0:00,0.435208966,0.121287129,0.543096234,0.613043512,0.167956257,0.796407186,0.634743875,0.504225352
2001/3/28 0:00,0.428671492,0.122277222,0.539748954,0.630434813,0.171463943,0.784431138,0.632516704,0.52056338
2001/3/29 0:00,0.41279477,0.125247519,0.536401674,0.613043512,0.169194264,0.722155689,0.613585746,0.489577465
2001/3/30 0:00,0.406257296,0.118811878,0.523012552,0.643478317,0.17084494,0.724550898,0.621380846,0.495774648
2001/4/2 0:00,0.404389447,0.118811878,0.513807531,0.730434782,0.166099247,0.710179641,0.61247216,0.47943662
2001/4/3 0:00,0.405323371,0.120792073,0.533891213,0.847826091,0.172289281,0.737724551,0.615812918,0.498591549
2001/4/4 0:00,0.404389447,0.123267324,0.545606695,0.839130498,0.173320953,0.750898204,0.628062361,0.496338028
2001/4/5 0:00,0.403455522,0.127227723,0.545606695,0.778260888,0.173114619,0.760479042,0.636971047,0.509859155
2001/4/6 0:00,0.401587672,0.141089106,0.529707113,0.817391324,0.172908284,0.766467066,0.630289532,0.526760563
2001/4/9 0:00,0.394116274,0.142079208,0.538075314,0.804347819,0.173733622,0.74251497,0.626948775,0.523943662
2001/4/10 0:00,0.383843101,0.142079208,0.589958159,0.839130498,0.171670278,0.713772455,0.631403118,0.501971831
2001/4/11 0:00,0.388512725,0.146534653,0.619246862,0.869565264,0.169194264,0.720958084,0.634743875,0.515492958
2001/4/12 0:00,0.38571095,0.153465349,0.589958159,0.969565233,0.171257609,0.71257485,0.634743875,0.550985915
2001/4/13 0:00,0.381975251,0.149999996,0.609205021,0.995652242,0.169400598,0.71497006,0.616926503,0.553802817
2001/4/16 0:00,0.380107401,0.147524746,0.582426778,0.956521806,0.169194264,0.706586826,0.623608018,0.557746479
2001/4/17 0:00,0.379173477,0.144059402,0.587447699,0.904347865,0.165892912,0.711377246,0.632516704,0.545352113
2001/4/18 0:00,0.383843101,0.144059402,0.585774059,1,0.169400598,0.717365269,0.632516704,0.552112676
2001/4/19 0:00,0.381975251,0.148514848,0.577405858,0.978260903,0.165480243,0.706586826,0.616926503,0.563380282
2001/4/20 0:00,0.380107401,0.151485145,0.580753138,0.969565233,0.169606933,0.695808383,0.619153675,0.557183099
2001/4/23 0:00,0.376371702,0.156930683,0.584100418,0.926086963,0.166305581,0.694610778,0.63363029,0.555492958
2001/4/24 0:00,0.373569928,0.156930683,0.594142259,0.904347865,0.169194264,0.694610778,0.640311804,0.561126761
2001/4/25 0:00,0.369834228,0.16237624,0.587447699,0.860869595,0.170432271,0.724550898,0.63363029,0.578028169
2001/4/26 0:00,0.382909176,0.16237624,0.587447699,0.860869595,0.170432271,0.724550898,0.63363029,0.578028169
2001/4/27 0:00,0.383843101,0.165346537,0.60167364,0.826086993,0.170225936,0.713772455,0.65701559,0.597183099
2001/5/1 0:00,0.38944665,0.165346537,0.610041841,0.860869595,0.169606933,0.725748503,0.655902004,0.608450704
2001/5/2 0:00,0.397851973,0.156435646,0.610041841,0.913043535,0.166924585,0.711377246,0.653674833,0.608450704
2001/5/7 0:00,0.396918048,0.152970293,0.594142259,0.913043535,0.169813267,0.718562874,0.667037862,0.606760563
2001/5/8 0:00,0.38571095,0.147524746,0.584937238,0.869565264,0.17270195,0.713772455,0.665924276,0.605633803
2001/5/9 0:00,0.391314499,0.151485145,0.564016736,0.847826091,0.17270195,0.732934132,0.661469933,0.586478873
2001/5/10 0:00,0.38944665,0.150495043,0.562343096,0.826086993,0.167130919,0.746107784,0.661469933,0.592676056
2001/5/11 0:00,0.383843101,0.15594059,0.576569038,0.826086993,0.166924585,0.735329341,0.64142539,0.602816901
2001/5/14 0:00,0.378239552,0.152475238,0.593305439,0.817391324,0.167543588,0.737724551,0.65701559,0.602816901
2001/5/15 0:00,0.380107401,0.151980191,0.594979079,0.817391324,0.169400598,0.734131737,0.652561247,0.612957746
2001/5/16 0:00,0.376371702,0.14950495,0.59832636,0.786956557,0.165273909,0.719760479,0.653674833,0.609577465
2001/5/17 0:00,0.395984123,0.152475238,0.605857741,0.782608722,0.164035902,0.726946108,0.665924276,0.62084507
2001/5/18 0:00,0.391314499,0.161386129,0.612552301,0.756521791,0.16114722,0.71497006,0.662583519,0.605633803
2001/5/21 0:00,0.394116274,0.164356426,0.627615063,0.756521791,0.166511916,0.694610778,0.66481069,0.609577465
2001/5/22 0:00,0.388512725,0.165346537,0.635983264,0.743478286,0.169813267,0.702994012,0.654788419,0.597746479
2001/5/23 0:00,0.396918048,0.163366333,0.652719665,0.717391354,0.169194264,0.701796407,0.654788419,0.584225352
2001/5/24 0:00,0.392248424,0.161386129,0.650209205,0.708695685,0.16671825,0.707784431,0.661469933,0.581971831
