date,TOYOTA,SHO_MTI,ENEOS,SBI_HD,JT,TAKEDA,TO_DEN,AGC
2001/1/4 0:00,-0.70379735,-0.739126688,-0.826520264,4.588163259,-0.636857578,3.491095006,0.778639676,1.984950145
2001/1/5 0:00,-0.691246142,-0.739126688,-0.84046605,4.588163259,-0.613847031,3.365582935,0.729829426,2.023301055
2001/1/9 0:00,-0.687062407,-0.748423864,-0.852319968,4.316995354,-0.681484092,3.553851042,0.733315873,1.984950145
2001/1/10 0:00,-0.710770242,-0.743775255,-0.866963043,4.007089079,-0.670327464,3.553851042,0.757720998,1.943112787
2001/1/11 0:00,-0.748423864,-0.767018259,-0.867660332,3.309799792,-0.668235596,3.553851042,0.764693891,1.943112787
2001/1/12 0:00,-0.74284555,-0.75772104,-0.843952496,3.580967697,-0.671722042,3.344664256,0.684505623,1.911734769
2001/1/15 0:00,-0.731688921,-0.760045366,-0.842557918,3.813397573,-0.664749149,3.086667219,0.604317354,1.880356751
2001/1/16 0:00,-0.668932885,-0.753072473,-0.8502281,4.084565818,-0.671722042,3.121531684,0.562479997,1.866410966
2001/1/17 0:00,-0.661959992,-0.746099581,-0.846741654,4.859331845,-0.665446439,3.051802755,0.611290247,1.838519394
2001/1/18 0:00,-0.671722042,-0.739126688,-0.855806414,5.556621133,-0.672419332,3.009965398,0.562479997,1.838519394
2001/1/19 0:00,-0.671722042,-0.734478078,-0.872541357,5.944003463,-0.661262703,3.100613005,0.538074872,1.971004359
2001/1/22 0:00,-0.680089514,-0.739126688,-0.866963043,5.556621133,-0.657776257,3.170341934,0.597344462,2.019814609
2001/1/23 0:00,-0.688456985,-0.743775255,-0.859292861,5.053023011,-0.663354571,3.114558791,0.607803801,1.995409484
2001/1/24 0:00,-0.685667828,-0.748423864,-0.864871175,5.401667655,-0.651500653,3.114558791,0.607803801,1.988436591
2001/1/25 0:00,-0.680089514,-0.750748147,-0.865568464,6.060218576,-0.620819924,3.009965398,0.625236033,1.977977252
2001/1/26 0:00,-0.685667828,-0.748423864,-0.853714547,5.285452547,-0.631279264,3.212179291,0.639181819,1.915221216
2001/1/29 0:00,-0.678694935,-0.729829469,-0.843952496,5.362929286,-0.636857578,3.267962434,0.621749587,1.939626341
2001/1/30 0:00,-0.670327464,-0.7135594,-0.846741654,5.479144394,-0.639646735,3.100613005,0.590371569,1.946599234
2001/1/31 0:00,-0.668932885,-0.701937897,-0.852319968,5.285452547,-0.650106074,3.086667219,0.555507104,1.953572127
2001/2/1 0:00,-0.660565414,-0.701937897,-0.853017257,5.285452547,-0.650803364,3.170341934,0.548534211,1.929167001
2001/2/2 0:00,-0.673116621,-0.711235116,-0.856503704,5.169238119,-0.652895232,3.205206398,0.527615533,1.908248323
2001/2/5 0:00,-0.688456985,-0.725180902,-0.855109125,5.13049975,-0.655684389,3.093640112,0.545047765,1.90127543
2001/2/6 0:00,-0.685667828,-0.732153795,-0.859292861,5.362929286,-0.643830471,3.002992505,0.548534211,1.814114269
2001/2/7 0:00,-0.680089514,-0.729829469,-0.855109125,5.169238119,-0.652197942,3.037856969,0.56945289,1.751358233
2001/2/8 0:00,-0.680089514,-0.727505185,-0.854411836,5.13049975,-0.643830471,3.016938291,0.56945289,1.761817572
